"(origen,destino)",900002,900003,900004,900005,900006,900007,900008,900009,900010,900011,900012,900013,900014,900015,900016,900017,150020,150024,150025,150029,150031,150033,150037,150039,150057,150058,150060,150070,150081,150099,150104,150109,150121,150122
900002,422747,23186,6252,107037,7508,22625,1409,401,20725,2792,8958,2580,17351,94731,90283,18536,10422,6064,2602,2834,7139,44400,2513,8200,37176,20149,6967,6480,9235,1134,58968,24139,14754,4444
900003,20281,766500,9238,46600,28789,187674,39546,18190,89055,44716,181195,80113,112054,123712,44420,36675,3988,794,8118,1245,16929,31616,2558,9268,10912,41003,1335,8531,7365,3527,8780,7749,6242,6873
900004,5461,8435,264380,7971,5358,10894,3800,361,85837,1431,7897,1331,14829,21732,37272,4918,818,146,786,736,2800,7240,25994,3139,13650,6642,167,3091,1253,572,4980,2531,1461,3113
900005,104132,46482,8993,1466593,23282,50971,1663,1131,24780,9275,19994,5761,54097,262199,73445,101000,10127,2368,7474,3289,15433,192253,1952,11578,24001,89593,6322,7717,25626,4280,102899,23434,15168,6815
900006,7573,28540,5467,24019,324990,161881,1927,660,16574,6429,10791,9502,57457,97025,23662,51059,1889,1504,5153,4493,18814,15320,370,14737,5395,56336,167,11165,3972,1532,3880,2120,2121,9411
900007,22210,184365,10489,54474,162909,2481522,7815,9652,60964,133633,70313,35903,152686,302161,75211,98821,3046,806,30787,18068,55713,18860,1713,54829,11025,131980,176,58234,5616,8870,7204,6078,7245,40408
900008,1015,41709,3145,2701,1907,7033,230315,3209,67581,2343,43909,5042,25286,24646,9019,4067,299,,387,,1358,880,832,2996,2164,687,67,728,762,113,1704,0,819,981
900009,401,15415,259,1041,660,9912,1567,194729,3414,18588,14293,26297,7309,15499,4457,1977,,,1390,0,,,119,1886,80,257,,,,73,472,,,2213
900010,20654,85951,87303,25604,15634,58948,65246,5284,882709,10179,80462,12366,140048,113625,104478,36219,2640,2029,4564,912,9271,21006,7401,10183,19713,19757,1997,4148,3312,2123,9190,4757,5063,6027
900011,2233,47781,1964,8106,7075,137443,2529,18076,11046,487070,22003,48733,25497,34656,14633,8421,44,0,14919,995,1961,2218,242,5159,1091,5855,163,3130,855,981,1592,342,560,15184
900012,10035,184474,7004,20753,9957,70961,41076,14295,76447,19820,752581,99530,60665,91995,32905,13931,919,96,2853,935,8150,11043,1593,4210,6197,13904,899,8038,904,1442,4763,614,4292,3819
900013,2625,76278,1967,5661,7351,38654,4879,27469,12246,49864,95587,613305,28401,45020,11576,7916,147,,4683,576,5200,5202,103,4160,2481,6467,1111,512,80,18,2937,589,1441,3163
900014,18466,111506,13469,52647,56962,145118,23992,6055,136326,25036,58156,27541,372744,150381,61855,40014,5648,4897,6704,5613,20104,38097,2522,16166,9731,34888,862,11804,10971,2682,11934,9546,4276,13944
900015,84907,121362,20723,264859,95214,293051,23029,12517,109547,32416,90792,43784,144074,807761,157158,167907,19322,15170,22994,13294,84789,174115,9541,49563,46327,169794,9664,26485,33730,7048,58902,35754,22981,25806
900016,89515,43303,39015,71499,24724,72281,9134,4442,98660,13326,31306,11708,64355,154483,485343,43402,8713,4529,8661,6155,25118,47017,18648,12196,75968,51076,13597,9158,12658,2467,31388,20441,16250,12153
900017,17507,33241,4927,102426,49608,96966,4290,3195,29685,7872,14198,7082,39588,170649,41784,473911,3043,666,11821,7568,42093,57200,1061,21146,8621,80402,1805,16616,9325,3931,7241,3202,2485,13988
150020,9494,4639,818,10278,1401,3563,299,,2638,44,1031,0,5605,18653,8711,3167,299540,10257,0,,1230,47223,1048,95,14384,935,368,,7284,178,17429,81569,13165,85
150024,5801,794,146,3208,797,520,,,2029,,,0,5487,13885,4029,756,9362,148666,,,1409,3138,369,,7718,284,185,,470,,12369,32029,41648,559
150025,3625,9612,1197,8422,6576,33426,719,1649,5742,14114,3820,4650,7649,25620,9789,11474,0,88,454849,1501,3621,4093,392,54107,2126,13552,295,5921,148,1439,3560,884,785,34204
150031,7195,18330,2418,16593,20619,57324,1358,,11153,1650,8477,3628,21049,86126,25067,44523,1230,1409,3903,37833,716189,9990,965,8124,5798,104195,,29090,628,15834,3818,509,375,6511
150033,46409,31809,8038,202139,16132,21603,302,0,21747,1900,10264,4948,38703,179117,50592,60560,47857,2654,3661,1616,9975,2098433,3278,3896,16961,61097,1251,1263,79667,6387,47473,43606,11875,2389
150037,2254,2328,28563,1951,317,1783,977,119,6337,242,1081,103,2610,9943,19732,1391,958,483,452,124,1361,5368,146827,1026,36201,1111,1186,1248,456,,1964,1044,576,1312
150039,10223,9407,3845,12453,14485,58237,2746,1549,9899,5408,6479,4698,17899,50276,14240,23926,95,,54733,3757,7959,3723,1026,695534,6045,22122,84,24731,860,4631,2317,1076,624,19673
150057,36149,11388,13377,24546,5680,10792,2075,160,19712,1138,6580,2249,10639,46213,78434,8208,15283,7239,1772,929,6959,15168,33386,5761,853800,4925,19400,3022,3460,1256,54256,24278,24439,3099
150058,22266,42079,7412,91955,55986,135995,687,0,18785,5203,15049,8038,38438,177001,52930,86486,1470,284,12174,9397,100781,60388,1111,18531,5063,1157040,1212,37391,6219,9084,5496,5031,3077,16524
150060,7818,1265,343,6961,167,424,67,,3712,244,979,1303,775,8914,11956,2054,286,361,295,,,2353,1785,320,20963,1424,378122,,0,0,27171,1501,9428,66
150081,9820,7533,725,25832,4047,4674,762,,3373,291,1294,80,10225,37343,13498,8467,7963,470,148,105,0,79199,456,691,3746,4994,0,325,474020,3237,4952,3315,3445,480
150099,1022,4160,572,3853,1538,8226,113,73,2297,887,910,264,2060,7315,1536,3850,365,,1413,20107,14945,6887,246,4397,1015,9787,60,8075,3109,357964,694,776,0,1104
150104,59242,9497,4269,103006,4381,6268,2148,394,7513,2330,4248,2390,12609,59566,31062,8199,16981,11645,3699,0,2976,44073,2028,2464,55566,4712,26633,862,5109,885,554767,66590,43516,2050
150109,26332,6750,4021,24123,2219,6959,1036,,4384,342,1255,589,9168,39312,19963,4941,83752,31307,466,221,1488,43146,1451,800,26120,7231,2051,388,4133,654,72802,542375,56592,452
150121,17047,6177,1439,15624,1247,6163,819,,5493,121,3536,1689,3950,24642,16458,2179,12322,39835,125,1010,183,13242,343,624,26543,2118,9053,347,3347,90,43403,52932,674055,1776
150122,4083,8396,3113,6113,10840,37988,859,2100,6594,16929,5139,3191,12745,26447,13826,17623,85,829,34842,995,7655,2389,1860,18706,3706,16607,66,8437,480,1810,2038,329,1776,406229
150029,2870,1762,898,3325,4505,18072,,0,1213,1567,1653,576,6741,13836,7390,7431,,,1480,166906,37785,1616,124,4568,791,10900,,12169,315,18151,0,361,1010,1315
150070,6616,8707,3891,7114,12428,59514,728,,2261,3295,6707,688,15500,27048,8534,14728,,,5575,11407,28094,1871,1083,22175,2861,36773,,316370,494,7116,2046,632,669,6546
