"(origen,destino)",900002,900003,900004,900005,900006,900007,900008,900009,900010,900011,900012,900013,900014,900015,900016,900017,150020,150024,150025,150029,150031,150033,150037,150039,150057,150058,150060,150070,150081,150099,150104,150109,150121,150122
900002,3873,209,171,736,70,0,0,0,149,0,0,0,0,646,316,0,0,0,0,0,0,195,0,0,48,0,0,0,62,0,298,0,188,134
900003,209,16825,34,722,355,1705,879,124,1233,2619,1000,1582,1255,1007,148,693,132,0,0,0,543,679,0,45,0,1186,0,132,0,402,212,302,0,0
900004,171,34,6960,60,0,191,0,0,1115,93,0,0,167,0,1793,0,141,0,0,0,0,95,722,86,0,0,0,0,0,0,143,0,0,0
900005,636,758,60,19143,0,79,0,0,81,586,104,74,328,199,225,446,103,0,0,0,351,2657,182,51,0,2362,0,0,0,0,4119,123,0,0
900006,0,293,0,0,843,477,0,0,0,151,0,0,62,142,0,118,0,0,0,0,184,167,0,0,0,566,0,0,0,0,0,0,106,92
900007,0,2327,191,94,97,19241,0,0,295,3871,71,108,358,818,203,827,0,0,57,119,527,119,0,407,0,1972,0,442,0,0,0,0,184,0
900008,0,569,0,0,0,0,2587,0,1432,0,1028,0,301,0,139,0,0,,0,,0,93,0,0,0,0,0,0,0,0,0,0,0,0
900009,0,124,0,0,0,0,0,350,0,266,124,130,0,0,0,0,,,0,0,,,0,0,0,0,,,,0,0,,,0
900010,149,1308,1029,81,0,203,656,0,7488,423,869,0,1850,337,1377,351,0,0,109,0,0,242,0,0,0,79,59,0,0,0,0,0,278,0
900011,0,3657,93,398,74,4003,0,175,387,42569,501,1509,515,1226,688,0,0,0,419,0,0,0,0,118,0,0,0,0,0,0,0,83,0,644
900012,0,1527,0,104,0,265,657,124,617,370,9444,1324,0,98,114,0,0,0,0,0,0,0,152,321,162,127,0,0,0,0,0,0,0,0
900013,0,1525,0,74,0,94,0,130,70,1262,1446,18902,87,648,108,0,0,,248,0,0,0,0,0,103,75,0,0,0,0,0,0,0,0
900014,113,1510,265,106,0,572,216,0,1871,624,226,0,1667,1042,247,185,85,0,0,0,376,216,0,170,0,50,0,0,0,0,0,0,0,83
900015,646,1377,0,402,0,726,0,0,218,829,98,756,786,2004,316,0,0,0,86,0,769,165,0,309,184,435,0,532,0,0,0,137,0,395
900016,309,148,1793,249,0,203,0,0,1482,359,114,108,247,316,6145,0,93,0,0,0,718,86,140,198,1853,234,0,0,0,0,109,141,134,0
900017,0,701,0,694,154,935,0,0,112,78,236,0,185,0,0,5290,0,0,118,0,746,134,0,163,0,345,0,132,0,0,0,232,104,94
150020,0,132,141,103,0,0,0,,0,0,0,0,0,0,0,0,4861,62,0,,0,692,0,0,0,0,0,,100,0,89,2008,116,0
150024,0,0,0,0,0,0,,,0,,,0,0,0,0,0,62,1355,,,0,0,0,,0,0,0,,0,,0,316,99,0
150025,0,0,0,0,0,129,0,0,109,372,76,248,0,148,0,0,0,0,4524,79,0,0,0,705,0,274,0,0,0,0,0,0,0,987
150031,0,393,0,351,184,679,0,,133,0,148,0,526,1110,718,520,0,0,51,2111,29415,0,0,127,118,2324,,542,0,321,0,0,0,0
150033,211,695,95,2746,167,0,93,0,137,0,0,93,102,508,263,408,428,0,0,0,0,25668,0,0,159,775,0,0,557,0,142,613,0,0
150037,0,0,722,182,0,0,145,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,3316,144,239,0,0,0,0,,0,0,106,0
150039,0,108,86,51,0,770,124,0,90,118,272,0,170,479,198,142,0,,929,169,0,0,144,23991,72,185,0,284,0,177,98,0,0,1110
150057,48,0,159,0,0,0,0,0,0,0,162,103,0,184,1954,89,0,0,0,75,118,159,346,0,16295,0,0,0,62,0,1040,473,189,0
150058,131,1329,0,2748,426,2702,0,0,79,0,127,75,50,491,368,460,0,0,274,0,1868,944,0,144,0,45306,0,1028,0,153,0,0,0,115
150060,81,0,0,0,0,0,0,,59,0,0,0,0,0,0,0,0,0,0,,,0,0,0,100,0,3493,,0,0,0,0,0,0
150081,62,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,100,0,0,0,0,752,0,0,62,0,0,0,7693,46,0,0,0,0
150099,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,321,107,0,177,0,115,0,106,46,1088,0,0,0,0
150104,215,212,143,3881,0,0,0,0,0,0,141,0,0,100,109,0,0,0,0,0,103,142,0,0,657,57,0,0,0,0,9196,613,346,0
150109,0,302,0,383,0,0,0,,239,83,0,0,0,137,141,232,1772,195,0,0,0,734,0,0,473,0,0,0,0,0,461,15636,922,0
150121,188,0,0,0,106,92,0,,127,0,0,87,0,0,134,104,0,99,0,0,0,0,106,0,258,0,0,0,0,90,346,1121,10263,0
150122,0,122,0,0,310,206,0,0,0,759,0,0,83,0,0,94,0,0,802,0,0,0,0,786,0,115,0,0,0,0,0,113,0,30064
150029,0,0,0,0,0,95,,0,0,0,0,0,0,0,0,280,,,79,6016,2334,0,0,169,75,189,,0,0,227,0,0,0,0
150070,0,668,0,0,0,0,0,,0,0,0,0,0,532,0,0,,,0,0,491,0,0,406,0,264,,4022,0,106,0,0,0,0
