"(origen,destino)",900002,900003,900004,900005,900006,900007,900008,900009,900010,900011,900012,900013,900014,900015,900016,900017,150020,150024,150025,150029,150031,150033,150037,150039,150057,150058,150060,150070,150081,150099,150104,150109,150121,150122
900002,422158.9305,27359.3035,8696.5615,123208.5318,7383.7132,31359.6988,1698.6966,,28150.807,2300.3076,11447.49605,2528.007,20540.0004,101879.4242,102201.3276,20278.58895,11679.88475,7808.6258,3153.0066,2969.4175,7223.69775,58369.68165,3521.7567,8482.0311,47271.2062,21355.375,9826.29485,5304.5656,11365.0094,1385.6574,71293.88105,31492.41625,20112.69175,4982.07165
900003,26272.1765,796547.7217,11713.1477,60308.413,35503.2268,233116.0521,45476.7483,16701.8232,108087.7508,54327.5973,217264.0527,95389.18815,131663.9739,140470.0729,59234.03625,38768.144,4379.7977,1065.325,10450.1277,2672.32335,21629.04995,41146.03495,3631.4646,12422.1522,17578.77265,50957.76845,2371.6642,7894.884,11264.1889,5033.0778,12151.1161,9774.1267,3941.33265,8303.1771
900004,8164.6768,11175.5717,268479.9135,11650.1019,5816.03925,12943.60605,3083.76,894.9546,89115.5086,1576.5968,11202.0042,1925.1166,16197.15105,23775.5322,40847.9858,3862.3848,765.8441,136.2618,1214.3328,647.52,1814.5776,7789.3197,34581.53,3000.5648,15504.9009,7413.6315,308.9259,2756.7573,1181.9031,446.88,5190.2617,2800.1251,1607.7311,3694.8711
900005,122847.738,62760.61935,11221.9296,1497178.932,27142.0943,61482.6971,2993.08785,765.5334,32297.6826,8871.9044,20898.51215,7245.2693,68773.69525,281825.2316,91489.8804,106703.1182,12563.5808,4468.6426,5307.1452,3111.0145,19721.54945,222320.7795,3652.4771,12309.40425,27039.808,111986.099,6279.5415,6272.3049,30611.30775,5895.85595,118358.3407,23788.39675,20041.0016,9658.6064
900006,7733.8263,35484.69355,5884.4778,26370.8077,323553.3992,180490.4864,1686.79395,135.3285,20981.7465,9078.07215,13867.454,8398.19735,62249.67105,101615.3769,29143.3707,55869.0237,931.1493,1789.7805,7435.2873,6087.9243,21715.6854,16786.1506,610.0371,16424.75355,6971.7348,68089.6771,774.6669,8619.9459,4412.4669,1131.1632,4056.9829,3721.07535,3571.88935,8022.4972
900007,31392.2027,228219.8307,12239.44995,63975.9138,177428.6554,2526187.73,10132.36695,11076.1422,70525.44035,137777.5808,81323.63525,42262.67435,183484.2995,321189.2417,92052.58875,106179.2167,3583.0717,665.7645,33228.2386,19904.9798,58228.95395,22288.17295,2408.2659,61293.3868,13197.3864,145375.431,310.3968,58503.0346,4931.70255,5893.1423,9524.0715,6208.3368,8600.35175,35212.32435
900008,1916.4771,46413.38735,3666.1092,2966.46225,1529.17275,8926.5345,227001.5573,519.6141,75494.55885,2392.4658,45726.89105,7446.1586,29773.63725,25908.03435,12000.12525,3278.5326,863.7837,,338.9292,,359.8845,480.1488,448.9281,1696.9215,2588.8929,1226.304,62.5311,814.62,1492.2192,105.4629,1822.0623,,321.0552,1075.183
900009,,14895.6644,950.871,765.5334,135.3285,11440.4814,421.6176,191537.0759,4114.768,20211.3965,16454.5932,28984.384,10737.3393,13185.3365,3679.8884,2153.9097,,,1899.8583,196.7976,,,325.7982,1340.1951,364.8,220.4862,,,,68.1309,624.1014,,,1896.4164
900010,28333.0477,107352.0804,91431.037,32687.37525,19954.9905,67880.11705,72509.4553,5504.1028,922779.2925,12451.49225,90966.1688,14864.05685,157587.7474,119443.5278,122865.1812,28710.0526,1696.4056,3907.95425,5411.5487,1221.216,12748.1331,25973.44375,7860.7044,10029.3639,22523.2806,22880.4075,2679.6041,5544.6567,3900.5946,1370.904,10554.8559,4975.582,7181.7314,6307.5174
900011,2042.9544,57805.6329,2350.3121,8837.1551,9571.38435,138098.3458,2338.9995,21049.896,12870.8013,467794.9502,26350.8075,45565.5363,30580.75495,34038.44385,17503.4978,8467.6611,120.4632,,14478.6159,1838.9487,2054.5305,1547.9565,441.5169,3910.0064,1777.8273,7446.707,,3299.6826,765.9681,693.1854,2016.78075,298.2107,309.7397,15394.8975
900012,12530.02855,212753.2889,10030.914,19578.63845,13823.11745,81116.3816,48324.3899,15408.104,87970.14935,22151.6493,778210.1248,110530.8454,74989.1282,95385.8727,41576.29775,16907.78,1185.40335,262.3968,3541.7774,1701.7941,9768.7564,11958.82035,1831.13005,5330.49245,8915.32475,20308.6261,1281.7593,5858.3871,1277.4664,2304.4899,5328.38145,1178.47305,2749.5297,5480.0015
900013,2551.434,92667.9346,2582.6518,7219.5472,8341.10475,46972.3099,6494.0419,28432.0427,14875.66085,47010.5697,108765.7256,614614.5706,34210.32785,46440.31185,14679.4438,7255.6589,137.1951,,4636.5274,798.9396,3782.50525,5400.73865,471.4207,4463.3671,3212.2418,5601.3572,289.5982,1123.6491,74.664,49.1994,3396.8159,1106.91455,1748.6174,3217.3128
900014,21382.38705,133175.529,14344.91165,67221.62845,61455.95735,181264.8602,29613.07875,9162.3962,154446.4756,28637.22185,71697.9606,32358.65305,381502.5052,161100.5456,69941.3719,47331.93485,6706.36275,5403.7362,8413.3593,5310.36015,23969.88125,42577.94235,2762.0982,18320.38325,16163.91655,41417.1092,1439.3814,11069.3001,11677.8633,2330.22,17639.9933,14120.7667,7311.11955,18799.7374
900015,95682.76315,140165.2458,22865.24945,283652.101,99533.56935,313896.2567,24969.16455,10895.2021,120480.5409,31733.81775,93031.09115,49147.44455,154494.4403,809039.2748,161391.32,169069.4799,21686.23235,14935.0732,24253.1242,16672.8293,81200.5224,197041.0959,12809.95575,53365.07495,44785.0728,175661.2425,8827.5546,28837.7877,38118.6108,7439.82525,60530.5193,34162.9058,29721.0225,29282.53215
