"(origen,destino)",900002,900003,900004,900005,900006,900007,900008,900009,900010,900011,900012,900013,900014,900015,900016,900017,150020,150024,150025,150029,150031,150033,150037,150039,150057,150058,150060,150070,150081,150099,150104,150109,150121,150122
900002,3751,209,60,522,25,0,0.0,0.0,53,0.0,0.0,0,0,646,316,0,0.0,0.0,0.0,0.0,0.0,137.0,0,0.0,48,0,0.0,0.0,22.0,0.0,211,0.0,188.0,47
900003,209,16325,12,722,355,1705,879.0,124.0,1151,2619.0,922.0,1532,1145,1007,52,693,132.0,0.0,0.0,0.0,543.0,679.0,0,45.0,0,1157,0.0,132.0,0.0,402.0,212,302.0,0.0,0
900004,60,12,6893,21,0,122,0.0,0.0,1048,33.0,0.0,0,59,0,1793,0,50.0,0.0,0.0,0.0,0.0,33.0,722,86.0,0,0,0.0,0.0,0.0,0.0,50,0.0,0.0,0
900005,571,758,21,19000,0,79,0.0,0.0,81,480.0,37.0,26,328,199,174,446,36.0,0.0,0.0,0.0,351.0,2593.0,182,51.0,0,2362,0.0,0.0,0.0,0.0,4057,123.0,0.0,0
900006,0,293,0,0,843,477,0.0,0.0,0,151.0,0.0,0,62,142,0,118,0.0,0.0,0.0,0.0,184.0,167.0,0,0.0,0,566,0.0,0.0,0.0,0.0,0,0.0,106.0,92
900007,0,2327,122,94,97,19241,0.0,0.0,231,3871.0,71.0,108,358,818,133,827,0.0,0.0,57.0,119.0,527.0,119.0,0,407.0,0,1972,0.0,442.0,0.0,0.0,0,0.0,184.0,0
900008,0,569,0,0,0,0,2587.0,0.0,1379,0.0,925.0,0,246,0,49,0,0.0,0.0,0.0,0.0,0.0,93.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
900009,0,124,0,0,0,0,0.0,350.0,0,266.0,124.0,130,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
900010,53,1308,1029,81,0,139,603.0,0.0,7163,423.0,869.0,0,1833,185,1315,202,0.0,0.0,38.0,0.0,0.0,242.0,0,0.0,0,28,21.0,0.0,0.0,0.0,0,0.0,180.0,0
900011,0,3657,33,292,74,4003,0.0,175.0,387,42569.0,501.0,1509,515,1226,688,0,0.0,0.0,419.0,0.0,0.0,0.0,0,118.0,0,0,0.0,0.0,0.0,0.0,0,83.0,0.0,644
900012,0,1449,0,37,0,265,657.0,124.0,617,370.0,8644.0,1324,0,34,114,0,0.0,0.0,0.0,0.0,0.0,0.0,54,321.0,57,127,0.0,0.0,0.0,0.0,0,0.0,0.0,0
900013,0,1475,0,26,0,94,0.0,130.0,25,1262.0,1446.0,18902,87,648,108,0,0.0,0.0,248.0,0.0,0.0,0.0,0,0.0,103,75,0.0,0.0,0.0,0.0,0,0.0,0.0,0
900014,113,1400,157,106,0,572,216.0,0.0,1854,624.0,226.0,0,1667,1042,247,108,85.0,0.0,0.0,0.0,376.0,216.0,0,170.0,0,50,0.0,0.0,0.0,0.0,0,0.0,0.0,83
900015,646,1377,0,402,0,726,0.0,0.0,164,829.0,34.0,756,786,2004,316,0,0.0,0.0,86.0,0.0,769.0,137.0,0,309.0,65,435,0.0,532.0,0.0,0.0,0,48.0,0.0,395
900016,309,52,1793,141,0,133,0.0,0.0,1420,359.0,114.0,108,247,316,6145,0,93.0,0.0,0.0,0.0,718.0,86.0,140,198.0,1853,234,0.0,0.0,0.0,0.0,38,141.0,47.0,0
900017,0,701,0,694,154,935,0.0,0.0,40,78.0,159.0,0,108,0,0,5082,0.0,0.0,118.0,0.0,746.0,134.0,0,163.0,0,345,0.0,132.0,0.0,0.0,0,232.0,104.0,94
150020,0,132,50,36,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,4861.0,22.0,0.0,0.0,0.0,588.0,0,0.0,0,0,0.0,0.0,100.0,0.0,31,1880.0,41.0,0
150024,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,22.0,1355.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,238.0,35.0,0
150025,0,0,0,0,0,118,0.0,0.0,38,372.0,76.0,248,0,148,0,0,0.0,0.0,4180.0,79.0,0.0,0.0,0,705.0,0,274,0.0,0.0,0.0,0.0,0,0.0,0.0,987
150031,0,393,0,351,184,679,0.0,0.0,133,0.0,148.0,0,526,1110,718,424,0.0,0.0,51.0,2111.0,28843.0,0.0,0,127.0,118,2324,0.0,542.0,0.0,321.0,0,0.0,0.0,0
150033,142,695,33,2746,167,0,93.0,0.0,137,0.0,0.0,93,102,508,149,408,324.0,0.0,0.0,0.0,0.0,25177.0,0,0.0,93,666,0.0,0.0,557.0,0.0,142,518.0,0.0,0
150037,0,0,722,182,0,0,145.0,0.0,0,0.0,0.0,0,0,0,70,0,0.0,0.0,0.0,0.0,0.0,0.0,3192,144.0,239,0,0.0,0.0,0.0,0.0,0,0.0,37.0,0
150039,0,108,86,51,0,770,44.0,0.0,90,118.0,272.0,0,170,479,198,142,0.0,0.0,929.0,169.0,0.0,0.0,144,23991.0,72,185,0.0,284.0,0.0,177.0,98,0.0,0.0,1110
150057,48,0,56,0,0,0,0.0,0.0,0,0.0,57.0,103,0,65,1889,89,0.0,0.0,0.0,75.0,118.0,93.0,277,0.0,16127,0,0.0,0.0,22.0,0.0,927,303.0,189.0,0
150058,46,1218,0,2748,426,2702,0.0,0.0,28,0.0,127.0,75,50,491,368,460,0.0,0.0,274.0,0.0,1868.0,835.0,0,144.0,0,45306,0.0,1028.0,0.0,153.0,0,0.0,0.0,115
150060,81,0,0,0,0,0,0.0,0.0,21,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100,0,3251.0,0.0,0.0,0.0,0,0.0,0.0,0
150081,22,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,752.0,0,0.0,22,0,0.0,0.0,7693.0,46.0,0,0.0,0.0,0
150099,0,402,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,321.0,38.0,0,177.0,0,115,0.0,106.0,46.0,974.0,0,0.0,0.0,0
150104,215,212,50,3819,0,0,0.0,0.0,0,0.0,50.0,0,0,100,38,0,0.0,0.0,0.0,0.0,103.0,142.0,0,0.0,603,57,0.0,0.0,0.0,0.0,8792,515.0,244.0,0
150109,0,302,0,383,0,0,0.0,0.0,239,83.0,0.0,0,0,48,141,232,1708.0,195.0,0.0,0.0,0.0,639.0,0,0.0,303,0,0.0,0.0,0.0,0.0,461,15246.0,653.0,0
150121,188,0,0,0,106,92,0.0,0.0,127,0.0,0.0,87,0,0,47,104,0.0,35.0,0.0,0.0,0.0,0.0,37,0.0,213,0,0.0,0.0,0.0,90.0,244,699.0,9114.0,0
150122,0,122,0,0,310,206,0.0,0.0,0,759.0,0.0,0,83,0,0,94,0.0,0.0,802.0,0.0,0.0,0.0,0,702.0,0,115,0.0,0.0,0.0,0.0,0,113.0,0.0,30064
150029,0,0,0,0,0,95,0.0,0.0,0,0.0,0.0,0,0,0,0,280,0.0,0.0,79.0,6016.0,2334.0,0.0,0,169.0,75,189,0.0,0.0,0.0,227.0,0,0.0,0.0,0
150070,0,668,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,532,0,0,0.0,0.0,0.0,0.0,491.0,0.0,0,406.0,0,264,0.0,4022.0,0.0,106.0,0,0.0,0.0,0
