0.000000000000000000e+00 1.340000000000000080e+00 1.000000000000000000e+00 2.669999999999999929e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.900000000000000147e-02 0.000000000000000000e+00
1.000000000000000056e-01 1.332748359881541278e+00 7.694897183924039874e-01 2.341903269679506128e+00 4.608358422829265943e-02 8.285293279686668138e-04 2.383979015531927370e-01 8.576646254501715870e-05 2.902115840337113686e-02
2.000000000000000111e-01 1.339109631397967348e+00 7.677136429910388360e-01 2.259173829357027596e+00 1.368964603579212458e-01 2.324849070365401799e-03 2.339672248226532247e-01 7.154172735527870690e-05 2.893965987738279788e-02
3.000000000000000444e-01 1.343355122692651005e+00 7.754837574363921959e-01 2.190088544103764523e+00 2.208810979372166916e-01 4.068718466590673030e-03 2.258180876370379786e-01 -3.815267055675645308e-05 2.900501251718951706e-02
4.000000000000000222e-01 1.307005122292606014e+00 7.761918881208563770e-01 2.098624884315633210e+00 2.997167624313023526e-01 5.397204867149104322e-03 2.276630288557902893e-01 -2.921011220299775407e-05 2.903565902768055068e-02
5.000000000000000000e-01 1.281611017085764193e+00 8.318884387466951580e-01 2.030778512242594314e+00 3.778330598708872223e-01 6.720320069779959701e-03 2.229804614986983513e-01 3.463959738961801650e-05 2.906594154289951493e-02
6.000000000000000888e-01 1.270660538726997579e+00 8.502493088535063581e-01 1.962419388857228331e+00 4.516384586024541070e-01 8.278928030098886559e-03 2.234795191858259811e-01 4.480907801784156738e-05 2.887420409339214525e-02
7.000000000000000666e-01 1.240490137086500910e+00 8.760854604082102259e-01 1.872482887841331545e+00 5.070547727042787889e-01 9.452764126532588879e-03 2.220299021064835454e-01 -4.247140375771365112e-05 2.901244119406555175e-02
8.000000000000000444e-01 1.202662085470009412e+00 9.083382336992944506e-01 1.797228356300325292e+00 6.118273607807064307e-01 1.067138350429093670e-02 2.153139523814630585e-01 4.114719796496075000e-06 2.900431771311032941e-02
9.000000000000000222e-01 1.179658944712416613e+00 9.492679432962731756e-01 1.714318463382090263e+00 6.951276135219965902e-01 1.159224880960084587e-02 2.168575590101379236e-01 -2.404157084680287102e-05 2.901675359925742076e-02
1.000000000000000000e+00 1.140515823901081305e+00 9.720811924536617576e-01 1.630228061301891129e+00 7.540777589960231397e-01 1.252108273989348264e-02 2.150894542848336977e-01 -1.201946800363505764e-04 2.898925601321630449e-02
1.100000000000000089e+00 1.110899337038453449e+00 1.021268619002703604e+00 1.558565248677211468e+00 7.784195978788963632e-01 1.325938009319257288e-02 2.108840455291149385e-01 -4.076143524044770504e-06 2.908574887259665967e-02
1.200000000000000178e+00 1.077095728823527665e+00 1.059018736536548655e+00 1.528783549037672440e+00 9.001920534786761463e-01 1.377858943523800096e-02 2.115426309009957040e-01 2.087564568183712825e-05 2.888739091584802479e-02
1.300000000000000044e+00 1.019508936026715107e+00 1.083124547874087629e+00 1.417226286758754839e+00 9.940461078580062892e-01 1.429354913019832869e-02 2.094448694413663381e-01 8.541387385679983179e-05 2.904406626874485656e-02
1.400000000000000133e+00 9.786760818915350990e-01 1.150938121274425852e+00 1.378524002162548667e+00 1.051844585520265607e+00 1.489425183021345772e-02 2.086822562980513995e-01 -8.934276584019047154e-06 2.902007784487201439e-02
1.500000000000000000e+00 9.146060723142950266e-01 1.197220194182420760e+00 1.275124392595474943e+00 1.095442634962954909e+00 1.528091056975741831e-02 2.041734035514506385e-01 -7.420396513118071146e-05 2.886804439908402173e-02
1.600000000000000089e+00 9.087403286371342759e-01 1.250695881070056359e+00 1.215190033317366192e+00 1.175938900150093280e+00 1.533609292843299970e-02 1.992541872982370454e-01 3.962290203648675924e-05 2.895598863316229191e-02
1.700000000000000178e+00 8.590487886522022443e-01 1.295684023508672178e+00 1.154804859297794195e+00 1.269560609074058766e+00 1.566364825125812071e-02 1.963206700584829711e-01 1.008467867499110448e-04 2.901247279133303131e-02
1.800000000000000044e+00 7.902983312327438448e-01 1.326681070997742129e+00 1.066316758114699059e+00 1.336139207877079738e+00 1.556990983959892494e-02 1.919083648077160031e-01 8.033111315862731213e-05 2.887079541476903974e-02
1.900000000000000133e+00 7.468263689640660674e-01 1.398423333584498884e+00 1.022668424387507269e+00 1.388498209348052015e+00 1.571652467198816905e-02 1.921883969200720021e-01 -2.902853110129147593e-05 2.908185629356443633e-02
2.000000000000000000e+00 7.128847211689175456e-01 1.422606770809390131e+00 9.238493024586295066e-01 1.474374679592977300e+00 1.524195171222161513e-02 1.848840103378903699e-01 -3.355955619891516683e-05 2.901021241670548659e-02
2.100000000000000089e+00 6.755545623801072486e-01 1.479941197796087238e+00 8.996186483732047101e-01 1.521622587723425513e+00 1.504161610039757638e-02 1.752810563918824338e-01 -2.216572567125068180e-05 2.889088540708706701e-02
2.200000000000000178e+00 6.354539150046210061e-01 1.529856524674791274e+00 8.494725811755833300e-01 1.591038122811522237e+00 1.475334095052028074e-02 1.730411422628936047e-01 4.747492610985987803e-06 2.902169396875115340e-02
2.300000000000000266e+00 5.788611717951720470e-01 1.597560172876067774e+00 7.471637992207315060e-01 1.665058976377535416e+00 1.426603834206034878e-02 1.645700452955166371e-01 -1.210316033937529725e-04 2.905303659446236211e-02
2.400000000000000355e+00 5.367346885130407363e-01 1.623878060792503408e+00 7.359631489974622909e-01 1.679874767459464291e+00 1.361255507429584913e-02 1.575297840246648040e-01 2.076415741110561056e-06 2.901831197314883384e-02
2.500000000000000000e+00 5.019624901001509265e-01 1.664412213495416681e+00 6.638852613025653104e-01 1.768434702467243991e+00 1.287681336683066738e-02 1.507408672667967242e-01 -9.037074692203605228e-05 2.903833140656478240e-02
2.600000000000000089e+00 4.684310916720547113e-01 1.711284419310411087e+00 6.326802202571725209e-01 1.796175098939070125e+00 1.252579261964141891e-02 1.497797326887349290e-01 -2.534333269514758766e-07 2.895576870653513574e-02
2.700000000000000178e+00 4.322902555370444211e-01 1.772088517439513566e+00 6.369924902690399238e-01 1.836976225197365586e+00 1.200052105893537405e-02 1.403669261363763576e-01 -1.223487467687965345e-05 2.905222471110547808e-02
2.800000000000000266e+00 3.948720548955734766e-01 1.808657839446524696e+00 5.024506963291729411e-01 1.882078430067296138e+00 1.122860842544766771e-02 1.355575111891466344e-01 -6.659605685515643085e-05 2.895430008115049483e-02
2.900000000000000355e+00 3.621528612752218379e-01 1.852442938216354751e+00 5.084724833972680269e-01 1.946230519903223932e+00 1.075855401705873467e-02 1.252724158468596638e-01 4.238407335580688154e-05 2.920269212442081277e-02
3.000000000000000000e+00 3.480664529661080531e-01 1.872347984380179131e+00 4.635171704195367171e-01 1.982464009015075579e+00 1.004202531585818119e-02 1.190820349616970725e-01 -5.548647599452914881e-05 2.904248031188646356e-02
3.100000000000000089e+00 3.165348312665329233e-01 1.899523454641139919e+00 4.053729612683853456e-01 2.007178760159307185e+00 9.303290819482168406e-03 1.112382827248868389e-01 9.793737375594556655e-05 2.905019814763314459e-02
3.200000000000000178e+00 2.806239032671010158e-01 1.943597659944969580e+00 3.912712345941000702e-01 2.040806700407631347e+00 9.015955178742761020e-03 1.023797732341591576e-01 1.806724524300047254e-06 2.897770954773084412e-02
3.300000000000000266e+00 2.494414468691457665e-01 1.987241202260623396e+00 3.591296286356037704e-01 2.060699135797152692e+00 8.183647961915237190e-03 9.964233120930042487e-02 -1.411296217949942200e-05 2.894306526902231530e-02
3.400000000000000355e+00 2.511587898931156304e-01 2.009988083559483218e+00 3.444576152857584672e-01 2.146572025238133286e+00 7.774625634384627580e-03 9.167123509410624038e-02 -7.901722393762865976e-05 2.894113211567170274e-02
