2.245000000000000107e+00 1.893396323409692328e-01 6.714588349253255428e-01
9.575000000000001066e+00 1.136618398949809927e-01 2.522295673901448154e+00
9.799999999999999822e-01 1.559991147183565352e-01 1.411317609704685561e+00
3.669999999999999929e+00 1.276702495702908002e-01 2.178870907540019886e+00
7.924999999999999822e+00 1.502685619603964517e-01 1.459891446991503194e+00
6.339999999999999858e+00 7.791317829313647303e-02 2.566878697628298678e+00
4.094999999999999751e+00 7.126703747808005307e-02 2.457482462447812654e+00
2.080000000000000071e+00 1.300627704067519042e-01 1.616051891825967868e+00
4.315000000000000391e+00 1.150428997617638088e-01 1.740803957493026077e+00
2.859999999999999876e+00 8.025008760570999378e-02 2.518786218960844980e+00
5.959999999999999964e+00 1.363424727094725564e-01 1.988566059421445154e+00
5.424999999999999822e+00 1.082747856936785019e-01 2.036735370317915628e+00
1.250000000000000000e-01 1.609518160793626529e-01 1.354440389558775548e+00
5.669999999999999929e+00 1.606612022194751077e-01 1.212769795971478048e+00
8.830000000000000071e+00 8.511018971404864242e-02 2.283593967859067764e+00
2.865000000000000213e+00 7.712015629032671626e-02 2.398087117219021458e+00
8.339999999999999858e+00 1.265169899389405050e-01 2.195535596195412165e+00
3.305000000000000160e+00 1.501891686644578339e-01 1.228244094957590571e+00
7.959999999999999964e+00 1.536148697892076587e-01 1.475359544083382879e+00
3.549999999999999822e-01 1.071613091226965991e-01 2.500020327870493109e+00
6.225000000000000533e+00 8.828351262289564627e-02 2.622597117276879608e+00
1.165000000000000036e+00 1.882729542908367082e-01 2.356277323191015294e-01
2.160000000000000142e+00 1.678620668432292407e-01 1.277663024649518642e+00
8.390000000000000568e+00 1.212135661307876811e-01 2.571223908559014504e+00
7.969999999999999751e+00 1.576025146429766155e-01 1.427172651050644836e+00
9.599999999999999645e+00 1.075427853638662723e-01 2.385988961088176374e+00
7.584999999999999964e+00 7.716292805527877330e-02 2.404593270403522443e+00
4.700000000000000289e-01 8.835909081656019570e-02 2.529342160112732163e+00
7.259999999999999787e+00 1.060537012128876799e-01 2.717331962800963563e+00
4.150000000000000355e-01 9.450724927662595976e-02 2.442982332709247917e+00
8.370000000000000995e+00 1.252775619992370360e-01 2.341074808882943614e+00
5.310000000000000497e+00 8.144118168655466172e-02 2.103922436616294966e+00
3.990000000000000213e+00 7.821545839819693535e-02 2.590412845685416077e+00
4.325000000000000178e+00 1.208280198943946365e-01 1.778626575880721372e+00
6.300000000000000044e-01 8.167794073951976930e-02 2.238449900654989388e+00
2.930000000000000160e+00 7.992661545114947141e-02 2.384627582206709118e+00
2.484999999999999876e+00 1.403168682082205909e-01 2.035018574014195725e+00
5.875000000000000000e+00 1.641052705877494855e-01 8.952820181171233793e-01
5.384999999999999787e+00 8.506200582846523695e-02 2.005160943487920733e+00
8.679999999999999716e+00 8.378483978672097987e-02 2.399934583464729876e+00
7.100000000000000533e+00 1.463036806151197244e-01 1.579219564201610915e+00
9.390000000000000568e+00 1.659327796446860293e-01 9.425789250837048883e-01
7.469999999999999751e+00 8.067110661928372783e-02 2.635526427390375126e+00
4.665000000000000036e+00 1.894246176820245375e-01 2.917868270608473535e-01
9.955000000000000071e+00 7.734816181393963652e-02 2.303181378396764512e+00
4.400000000000000355e+00 1.414884666355890053e-01 1.634265092104725703e+00
6.625000000000000000e+00 1.147205150969156928e-01 1.961117567626593727e+00
8.785000000000000142e+00 8.171269093271568695e-02 2.426823936694048278e+00
8.085000000000000853e+00 1.940215704585700196e-01 1.360494499868179219e-01
7.850000000000000311e-01 1.122526088410058520e-01 2.007893596105866152e+00
2.515000000000000124e+00 1.341228851803845656e-01 2.201969984165022431e+00
5.679999999999999716e+00 1.649937647042011568e-01 1.132897989331876021e+00
9.355000000000000426e+00 1.764978004501389641e-01 5.901651964196700240e-01
6.149999999999999911e-01 8.129003020280003988e-02 2.330394321181206596e+00
2.649999999999999911e+00 9.368310341680517739e-02 2.585834983771772233e+00
6.950000000000000622e-01 8.950839877270511113e-02 2.284312227163198372e+00
7.304999999999999716e+00 1.004199407317732246e-01 2.613553855050268826e+00
8.999999999999999667e-02 1.708897920817141203e-01 7.475010125878576162e-01
7.870000000000000107e+00 1.351801359468360886e-01 1.661686204829197822e+00
3.620000000000000107e+00 1.401772298674927864e-01 1.672538824787093814e+00
2.854999999999999982e+00 7.877392687395416704e-02 2.504162699300544137e+00
9.394999999999999574e+00 1.621935833168693109e-01 9.990947489513462010e-01
5.445000000000000284e+00 1.101949715282883602e-01 1.905022868099957911e+00
5.435000000000000497e+00 1.102312227697680863e-01 1.913853916938924593e+00
1.799999999999999933e-01 1.337469000786609685e-01 1.677353248501969762e+00
5.860000000000000320e+00 1.746423854953463028e-01 6.826045432909000343e-01
9.050000000000000266e-01 1.342771036325622058e-01 1.799585130850632986e+00
4.054999999999999716e+00 7.340712343125796457e-02 2.429031479406350780e+00
4.980000000000000426e+00 1.044686753589876560e-01 2.562375567958507183e+00
1.005000000000000115e+00 1.563093464359229523e-01 1.400482743211095560e+00
3.220000000000000195e+00 1.397485740892694117e-01 1.574411646456198133e+00
9.330000000000000071e+00 1.756086558450164758e-01 3.213420373428547694e-01
3.945000000000000284e+00 7.918596954228754314e-02 2.650098217833911640e+00
8.800000000000000044e-01 1.297636960113989490e-01 1.684570114026960885e+00
6.265000000000000568e+00 8.376537876165247865e-02 2.631675041245279179e+00
9.615000000000000213e+00 1.033354765440212958e-01 2.685132025962396973e+00
1.650000000000000133e+00 8.646317130401728890e-02 2.410128834172957646e+00
8.585000000000000853e+00 7.528324358176960440e-02 2.654669871910414258e+00
1.000000000000000056e-01 1.682327810540828195e-01 7.880490682126242152e-01
8.175000000000000711e+00 1.804771752075040869e-01 4.607274469945450424e-01
1.360000000000000098e+00 1.307139354244541141e-01 2.273109727388823220e+00
4.025000000000000355e+00 7.599248553460011268e-02 2.535751383898432021e+00
8.500000000000000000e+00 9.068951200097413734e-02 2.659101856185948076e+00
8.859999999999999432e+00 9.521269864295613117e-02 2.260125505663391543e+00
1.050000000000000044e+00 1.686318064721414045e-01 1.110091284271895296e+00
9.350000000000000533e-01 1.459617035679614261e-01 1.547107330462710317e+00
8.499999999999999778e-01 1.239036276077388060e-01 1.772644191725934570e+00
8.425000000000000711e+00 1.122925837262611082e-01 2.667860552815338959e+00
2.175000000000000266e+00 1.634380873009153301e-01 1.390391409218307395e+00
7.390000000000000568e+00 8.795399967628771132e-02 2.678941877857218046e+00
3.229999999999999982e+00 1.342565571450431428e-01 1.705486165749917182e+00
4.969999999999999751e+00 9.926596320328355538e-02 2.615694369900021243e+00
3.975000000000000089e+00 8.431083350443889513e-02 2.525341692382221837e+00
4.050000000000000266e-01 9.163322044527667798e-02 2.568011857302716194e+00
6.794999999999999929e+00 1.460024765560308246e-01 1.284327013872908152e+00
5.969999999999999751e+00 1.384179253838333512e-01 1.925056445673179795e+00
9.890000000000000568e+00 8.097066006577215147e-02 2.614697086941983439e+00
2.669999999999999929e+00 9.523412661021020409e-02 2.747369574493028210e+00
7.730000000000000426e+00 9.169881568648122205e-02 2.085406297360606231e+00
5.594999999999999751e+00 1.402920748227689529e-01 1.580544061806963274e+00
5.750000000000000000e+00 1.957771482716450517e-01 1.312401129298745306e-01
7.400000000000000355e+00 9.096606135511950408e-02 2.559787344960356315e+00
4.650000000000000244e-01 9.017174090176438561e-02 2.487776555435371684e+00
4.719999999999999751e+00 1.571876891256882292e-01 1.127149598343756054e+00
9.990000000000000213e+00 8.662040913960812605e-02 2.235354948931772334e+00
2.260000000000000231e+00 1.968525482005147320e-01 2.220140144585603936e-01
9.714999999999999858e+00 8.408646293672698835e-02 2.652032196811529907e+00
4.889999999999999680e+00 1.197961984057293039e-01 2.453388095712297989e+00
5.799999999999999822e+00 1.895761877476459245e-01 3.117346762605665011e-01
5.855000000000000426e+00 1.754828669930433016e-01 6.735825259659971032e-01
8.839999999999999858e+00 8.516463702343958497e-02 2.231244229064917484e+00
7.759999999999999787e+00 9.461875542828762642e-02 1.935123772795342090e+00
2.000000000000000042e-02 1.964434187762559569e-01 2.030296509945228034e-01
7.020000000000000462e+00 1.791515096159206621e-01 5.867090632701890129e-01
9.529999999999999361e+00 1.262984954891197553e-01 2.313353210415324046e+00
4.299999999999999822e+00 1.208259363940703823e-01 1.879612032516084330e+00
2.140000000000000124e+00 1.562830622831806737e-01 1.261711201185710562e+00
5.650000000000000355e+00 1.593259028120603549e-01 1.333938254163442583e+00
9.564999999999999503e+00 1.192145610313835730e-01 2.510325043168964765e+00
9.599999999999999645e-01 1.468751777490457378e-01 1.408427458713218616e+00
3.535000000000000142e+00 1.742788648465056212e-01 6.666665733438368324e-01
2.504999999999999893e+00 1.281899164828805004e-01 2.049710071758759078e+00
8.875000000000000000e+00 9.213700189209139690e-02 2.020239084441782573e+00
6.504999999999999893e+00 7.661248929235139893e-02 2.181413883615305860e+00
4.150000000000000355e+00 8.706676048530341550e-02 2.173915800518903207e+00
6.084999999999999964e+00 1.154488995872423179e-01 2.594342582360926297e+00
4.125000000000000000e+00 8.488583393954014789e-02 2.293849004278491588e+00
7.145000000000000462e+00 1.421164074529260857e-01 2.013780580397438680e+00
8.759999999999999787e+00 8.403530332592121233e-02 2.450452334454203296e+00
3.839999999999999858e+00 1.005961327158144264e-01 2.572857849553248588e+00
5.495000000000000107e+00 1.132170962166713646e-01 1.844824639737628891e+00
2.569999999999999840e+00 1.184186927023210267e-01 2.348396813350960954e+00
6.209999999999999964e+00 9.194761144307332656e-02 2.647258784848432356e+00
2.750000000000000000e+00 8.657247376041317388e-02 2.675000925889270409e+00
1.054999999999999938e+00 1.704821474046420426e-01 1.032606992754265152e+00
7.375000000000000000e+00 9.291990923280846193e-02 2.698636857761453012e+00
8.644999999999999574e+00 7.677348163872058096e-02 2.599637424362354565e+00
7.575000000000000178e+00 7.575838750870940441e-02 2.450997869153685116e+00
4.285000000000000142e+00 1.168757869295494189e-01 1.875865803300725165e+00
5.235000000000000320e+00 7.386377631641377617e-02 2.425554492044554866e+00
7.815000000000000391e+00 1.182049678431433132e-01 1.957990808523623505e+00
4.964999999999999858e+00 1.020491344839441344e-01 2.687437366671075356e+00
3.870000000000000107e+00 9.553394767495361484e-02 2.554475933894445383e+00
5.940000000000000391e+00 1.424713738065589708e-01 1.596495810951287675e+00
1.544999999999999929e+00 9.285100016078351448e-02 2.590664967557322118e+00
2.125000000000000000e+00 1.533786458448809509e-01 1.461565958483992844e+00
6.099999999999999867e-01 8.100256761020394047e-02 2.275076004077838832e+00
4.655000000000000249e+00 1.865266350793792494e-01 2.667350101062291867e-01
2.785000000000000142e+00 7.861611338686660955e-02 2.711087042409987102e+00
5.389999999999999680e+00 9.066027431283962823e-02 2.060766392437815675e+00
1.890000000000000124e+00 8.732508676928538160e-02 2.103053622338771689e+00
1.725000000000000089e+00 7.887076781736236664e-02 2.436978622766497349e+00
9.935000000000000497e+00 8.224461436790282687e-02 2.256138671427379006e+00
7.349999999999999867e-01 9.732145813681779278e-02 1.983662921868729834e+00
7.945000000000000284e+00 1.507832714254851714e-01 1.396744459840990382e+00
1.034999999999999920e+00 1.651882953433804757e-01 1.135059284866730467e+00
9.019999999999999574e+00 1.219678826204036032e-01 1.844969927085128747e+00
6.350000000000000533e+00 8.050370593314382095e-02 2.471127426853447773e+00
8.125000000000000000e+00 1.845144348038371129e-01 1.810290239607542651e-01
5.889999999999999680e+00 1.573925098388238575e-01 1.076888288961950879e+00
7.120000000000000107e+00 1.390500163511151910e-01 1.750061246916996494e+00
6.134999999999999787e+00 1.034598813281643881e-01 2.621323813361449151e+00
3.280000000000000249e+00 1.498720133816262290e-01 1.405501942019079520e+00
4.924999999999999822e+00 1.096094446795763122e-01 2.568555870794254403e+00
2.439999999999999947e+00 1.501681051144981849e-01 1.550918259334540972e+00
7.480000000000000426e+00 7.966542756850580886e-02 2.494793040741295709e+00
6.065000000000000391e+00 1.147446220386557081e-01 2.473054157674971609e+00
6.964999999999999858e+00 1.843117985124345937e-01 1.777187510261312164e-01
4.815000000000000391e+00 1.399306415415128291e-01 1.918189144362463461e+00
4.750000000000000333e-01 9.334192551372119673e-02 2.446320254094396685e+00
6.820000000000000284e+00 1.635964792761133990e-01 1.263149431955544744e+00
5.580000000000000071e+00 1.366930855404068501e-01 1.514491819771153214e+00
2.999999999999999889e-02 1.933332040164397747e-01 1.479591926618006592e-01
2.700000000000000178e-01 1.142838957878046235e-01 2.443067535167844806e+00
5.355000000000000426e+00 8.543007777772601563e-02 2.119228306920929672e+00
1.495000000000000107e+00 9.953066025362683478e-02 2.667094605342202218e+00
3.175000000000000266e+00 1.222919465799148092e-01 1.655097321702236890e+00
7.955000000000000071e+00 1.502433990772288896e-01 1.426355708175170767e+00
2.319999999999999840e+00 1.927701414782039824e-01 2.391364984394871440e-01
6.150000000000000355e+00 9.773605963505056782e-02 2.652118620825135054e+00
7.600000000000000089e-01 9.259578398459120119e-02 1.946475317670857796e+00
6.285000000000000142e+00 7.851329735920693775e-02 2.641806307571244794e+00
8.009999999999999787e+00 1.604993507673512232e-01 1.283172379390380646e+00
4.014999999999999680e+00 7.877108683264689992e-02 2.454643788479761835e+00
8.884999999999999787e+00 9.936324618226274885e-02 2.016970093623337679e+00
4.634999999999999787e+00 1.873672768727795146e-01 5.356723623678028012e-02
7.504999999999999893e+00 7.062490763457160425e-02 2.558350406838378888e+00
2.089999999999999858e+00 1.464074464705263923e-01 1.447543431241845147e+00
7.825000000000000178e+00 1.190873891206391255e-01 1.806715762500167299e+00
8.734999999999999432e+00 8.102621768845306993e-02 2.437185910199742622e+00
2.200000000000000011e-01 1.286988301559882086e-01 1.986798433736530312e+00
3.600000000000000089e+00 1.477822417928174870e-01 1.619749836024102940e+00
7.000000000000000000e+00 1.798012399275090156e-01 2.993283311069119823e-01
7.240000000000000213e+00 1.107411762546579720e-01 2.445953802670824295e+00
8.345000000000000639e+00 1.258799466380063348e-01 2.181369983219003217e+00
7.830000000000000071e+00 1.232029285738846652e-01 1.780061976545657343e+00
5.254999999999999893e+00 8.095451137687779963e-02 2.427691025275445558e+00
6.179999999999999716e+00 9.461652246609263128e-02 2.673005396129007227e+00
7.799999999999999822e+00 1.102980360108701402e-01 1.885118063714543712e+00
5.275000000000000355e+00 7.563204727826237928e-02 2.315575085375168651e+00
1.015000000000000124e+00 1.531424631759542021e-01 1.253498133761709266e+00
3.455000000000000071e+00 1.911432717811557269e-01 3.532851639626688467e-01
3.395000000000000018e+00 1.776278642327153712e-01 7.387382943519619216e-01
9.589999999999999858e+00 1.074271484372351371e-01 2.451610124622096265e+00
2.834999999999999964e+00 8.100085187032647627e-02 2.421325538463709126e+00
5.365000000000000213e+00 9.041078620040714220e-02 2.144772579370549437e+00
7.365000000000000213e+00 8.873876605820886498e-02 2.670567063375315353e+00
2.535000000000000142e+00 1.251468221390861502e-01 2.219782219483819041e+00
1.179999999999999938e+00 1.870792829733605445e-01 4.304138330714146754e-01
7.129999999999999893e+00 1.370762043868616886e-01 1.773520979722507107e+00
1.709999999999999964e+00 8.152272909831170811e-02 2.545465061294958975e+00
8.470000000000000639e+00 1.046735366146110124e-01 2.536739536630116643e+00
1.189999999999999947e+00 1.771935533598575363e-01 3.487109742481874775e-01
4.669999999999999929e+00 1.799026983228964871e-01 3.660311669455801886e-01
9.000000000000000000e+00 1.236350893005282447e-01 1.795180591201569476e+00
3.720000000000000195e+00 1.186831081092168533e-01 2.417396797492879390e+00
8.245000000000000995e+00 1.586344081736890677e-01 1.286289136088582863e+00
1.219999999999999973e+00 1.721953428928158503e-01 5.903422736849937014e-01
6.370000000000000107e+00 7.676061724522230401e-02 2.449165333201274830e+00
9.835000000000000853e+00 7.349133555173921473e-02 2.651656812743878877e+00
3.675000000000000266e+00 1.338624085550021159e-01 2.226534313543095056e+00
6.975000000000000533e+00 1.848543569124848629e-01 2.707855753355379314e-01
5.570000000000000284e+00 1.399862666520366172e-01 1.586562669666921499e+00
6.830000000000000071e+00 1.661516166102067205e-01 1.274683794325029096e+00
1.175000000000000044e+00 1.868021671571442888e-01 2.450087778696768137e-01
1.844999999999999973e+00 8.757012522816280675e-02 2.152430220053563215e+00
7.879999999999999893e+00 1.392567858048952278e-01 1.613781198593750910e+00
6.315000000000000391e+00 7.757864966729284550e-02 2.480745586347651077e+00
4.405000000000000249e+00 1.361689182552779653e-01 1.623456119399022679e+00
6.115000000000000213e+00 1.077106320907105091e-01 2.500974753670002215e+00
5.050000000000000044e-01 8.932340535004058835e-02 2.396595334102862740e+00
3.515000000000000124e+00 1.788458335608617555e-01 5.327532956178947510e-01
9.845000000000000639e+00 7.206932823605746719e-02 2.475573846430722647e+00
8.724999999999999645e+00 7.636576708166983862e-02 2.430430564591347320e+00
4.884999999999999787e+00 1.156015924469483008e-01 2.468988583786206004e+00
7.110000000000000320e+00 1.459378398222472561e-01 1.624292186399784566e+00
4.870000000000000107e+00 1.226473571269913743e-01 2.496621715763705396e+00
8.970000000000000639e+00 1.213912610364145661e-01 1.846790716355246165e+00
9.265000000000000568e+00 1.954128704996232757e-01 2.233525598550291091e-01
7.850000000000000533e+00 1.210057926393370009e-01 1.720606647157476576e+00
3.635000000000000231e+00 1.354999528187067481e-01 1.676456050785795515e+00
7.205000000000000071e+00 1.226724849271259854e-01 2.357953417984202105e+00
8.800000000000000711e+00 8.154484407997771023e-02 2.369451330470592865e+00
7.714999999999999858e+00 9.376805803464188793e-02 2.073175948546215341e+00
4.764999999999999680e+00 1.560842023873843520e-01 1.529525688941154593e+00
1.625000000000000000e+00 8.338282868841496998e-02 2.604850213692178063e+00
8.740000000000000213e+00 7.891958711073752963e-02 2.469329641667888708e+00
1.395000000000000018e+00 1.232193270902088439e-01 2.274407281128223879e+00
5.185000000000000497e+00 8.604832611544764587e-02 2.492852348267097007e+00
8.769999999999999574e+00 8.091568487026949696e-02 2.352321821102001387e+00
7.855000000000000426e+00 1.229907530811557015e-01 1.698496364207251030e+00
7.985000000000000320e+00 1.603477772793878708e-01 1.235918030070804363e+00
8.925000000000000711e+00 1.063580035268824608e-01 1.984783942071589369e+00
7.640000000000000568e+00 8.759247577967750609e-02 2.251422130079487882e+00
4.344999999999999751e+00 1.241731031204884178e-01 1.589706167106755164e+00
3.339999999999999858e+00 1.653262408111942361e-01 1.216677632939355602e+00
4.550000000000000155e-01 8.946597878890612254e-02 2.503353133452952406e+00
2.609999999999999876e+00 1.115629011667779030e-01 2.534452636663961478e+00
1.114999999999999991e+00 1.979012698688709382e-01 1.242471034997101181e-01
1.265000000000000124e+00 1.495302135599425319e-01 1.255126606737123396e+00
9.220000000000000639e+00 1.728418854556861561e-01 8.496873264761231059e-01
7.685000000000000497e+00 9.120658893859634464e-02 2.137396476903530740e+00
8.449999999999999289e+00 1.088943881506129752e-01 2.694317509987703030e+00
3.875000000000000000e+00 9.042532623991846041e-02 2.574732280446321298e+00
8.109999999999999432e+00 1.913881469207010244e-01 1.025200783115484543e-01
3.375000000000000000e+00 1.716415033305331850e-01 1.125157231948265224e+00
9.419999999999999929e+00 1.541398988150972926e-01 1.450712045185318599e+00
5.650000000000000577e-01 7.213248925818177559e-02 2.463468457579203186e+00
8.825000000000001066e+00 8.768067263894822883e-02 2.239382779605202156e+00
6.344999999999999751e+00 7.620474339511865147e-02 2.452833164389449649e+00
8.365000000000000213e+00 1.297223339149312649e-01 2.266220931095696223e+00
6.174999999999999822e+00 9.189924338248518787e-02 2.653554312324663211e+00
5.535000000000000142e+00 1.299130921055276222e-01 1.781518526574438432e+00
1.354999999999999982e+00 1.229273292955010977e-01 2.161313750773078191e+00
5.759999999999999787e+00 2.000557997015540712e-01 5.894985307170605426e-02
4.700000000000000178e+00 1.652575450477634655e-01 6.054658336768522497e-01
6.490000000000000213e+00 8.451156648808411109e-02 2.223866946738002337e+00
2.234999999999999876e+00 1.820851683933207010e-01 8.485332142387878029e-01
6.230000000000000426e+00 8.787763600098474903e-02 2.614987907917557308e+00
4.084999999999999964e+00 8.208827033569526810e-02 2.371455716374441636e+00
8.474999999999999645e+00 1.002635238184761413e-01 2.557540143544169808e+00
8.755000000000000782e+00 7.486838907037117463e-02 2.421856016372134768e+00
2.899999999999999911e+00 8.400324890594666749e-02 2.331171665392301140e+00
4.169999999999999929e+00 8.834222467826097214e-02 2.201147482915151610e+00
9.964999999999999858e+00 9.086558018018296712e-02 2.197896828152143822e+00
5.834999999999999964e+00 1.848456752932139402e-01 4.025561235527324588e-01
3.699999999999999956e-01 9.997974786282119719e-02 2.515551599817345885e+00
8.419999999999999929e+00 1.116837608435294477e-01 2.478458369355948765e+00
9.724999999999999645e+00 8.660388402844615419e-02 2.631076931387027695e+00
9.100000000000000311e-01 1.331777082832315551e-01 1.684897535734872998e+00
7.265000000000000568e+00 1.042262231770189340e-01 2.584210564444862079e+00
1.650000000000000078e-01 1.424730093790490537e-01 1.681366461052810513e+00
5.725000000000000533e+00 1.741503713284021648e-01 7.970176438522679208e-01
7.884999999999999787e+00 1.332187071771500919e-01 1.598089027412434193e+00
3.115000000000000213e+00 1.094893370708965308e-01 1.987367734254504636e+00
4.955000000000000071e+00 1.059283284949453230e-01 2.601351239041120422e+00
8.820000000000000284e+00 8.357972137244423783e-02 2.164115015980772494e+00
1.699999999999999956e+00 8.097616092033745050e-02 2.399752400009774522e+00
9.650000000000000355e+00 1.017980092298311767e-01 2.533434337774983280e+00
9.269999999999999574e+00 1.974552790616991849e-01 1.997041386441035515e-01
9.200000000000000400e-01 1.363069247186028121e-01 1.502679763955700798e+00
5.105000000000000426e+00 8.162113314013423604e-02 2.606228181916493192e+00
7.350000000000000533e+00 9.571432010909479426e-02 2.693471985377519307e+00
2.285000000000000142e+00 2.018858968546276556e-01 1.227554695127376361e-01
9.665000000000000924e+00 9.750872283910250182e-02 2.660280016919263524e+00
9.880000000000000782e+00 7.791250959347470473e-02 2.526509283194140476e+00
9.370000000000000995e+00 1.719871777390388767e-01 8.899530388562078009e-01
9.050000000000000711e+00 1.328732257604074429e-01 1.573782529267555574e+00
6.419999999999999929e+00 7.976966858339117061e-02 2.358442795146546533e+00
3.950000000000000178e+00 7.623441336146460912e-02 2.468076776204971345e+00
4.745000000000000107e+00 1.582773567505612045e-01 1.222142237272730414e+00
5.879999999999999893e+00 1.598319363670536453e-01 8.286736973787124372e-01
7.294999999999999929e+00 1.040228380982507195e-01 2.748604573069619139e+00
5.999999999999999778e-02 1.861993230611068972e-01 5.217274542450944796e-01
