2.500000000000000000e+00 5.031711318412693812e-01 1.671422660415007755e+00 6.815506006652415349e-01 1.750872941295915419e+00 1.315496813050866243e-02 1.522512396132802703e-01 4.346613364336785709e-07 2.899956533866359168e-02
2.600000000000000089e+00 4.666918959546453860e-01 1.715214556254831990e+00 6.346816587786612285e-01 1.803311076241518762e+00 1.257529043595286174e-02 1.455182573546364710e-01 4.220218864268934108e-07 2.899957797811359567e-02
2.700000000000000178e+00 4.319475792190087815e-01 1.757383042082878211e+00 5.903392897902054459e-01 1.853334147954964761e+00 1.196970580275761274e-02 1.386996728954219549e-01 4.106308219280746032e-07 2.899958936917809357e-02
2.800000000000000266e+00 3.989906651926394265e-01 1.797811742451736805e+00 5.484894546067267118e-01 1.900912303576548723e+00 1.134721788427593171e-02 1.318503744714145387e-01 4.003535242247663137e-07 2.899959964647579741e-02
2.900000000000000355e+00 3.678494959034616096e-01 1.836412574080202642e+00 5.090823442891619921e-01 1.946035610734721866e+00 1.071608637868311405e-02 1.250218436377187881e-01 3.910693802283829473e-07 2.899960893061978573e-02
3.000000000000000000e+00 3.385306481723711070e-01 1.873124407739413355e+00 4.720547222974591506e-01 1.988712753518421694e+00 1.008372935713999774e-02 1.182612147311415257e-01 3.826786148606547039e-07 2.899961732138515297e-02
3.100000000000000089e+00 3.110215009792428598e-01 1.907911146972524952e+00 4.373322093614451789e-01 2.028969393672169108e+00 9.456678122161631117e-03 1.116106739261364111e-01 3.750818607574349320e-07 2.899962491813925722e-02
3.200000000000000178e+00 2.852928389814253229e-01 1.940759546184534834e+00 4.048315406593270271e-01 2.066846335110930521e+00 8.840554269295138740e-03 1.051070605648104367e-01 3.682641391457320411e-07 2.899963173586087017e-02
3.300000000000000266e+00 2.613014515381336667e-01 1.971676732741611371e+00 3.744626516399353622e-01 2.102397558227920626e+00 8.240081870314924090e-03 9.878173385000510454e-02 3.613086201432582267e-07 2.899963869137987468e-02
3.400000000000000355e+00 2.389926444972850783e-01 2.000687582908407425e+00 3.461305681823677038e-01 2.135688221842929835e+00 7.659119953920015718e-03 9.266065264045227068e-02 3.567536660558119263e-07 2.899964324633396220e-02
3.500000000000000000e+00 2.183026030606507739e-01 2.027832184928309633e+00 3.197372092246742459e-01 2.166792677254322452e+00 7.100716637901682837e-03 8.676449537320278516e-02 3.513553990055687421e-07 2.899964864460101086e-02
3.600000000000000089e+00 1.991605774237061310e-01 2.053163198273846746e+00 2.951828257504692798e-01 2.195792584983606854e+00 6.567171289493241131e-03 8.110905301301787884e-02 3.469298651795070176e-07 2.899965307013483914e-02
3.700000000000000178e+00 1.814908536700809150e-01 2.076743455162535223e+00 2.723673513346122621e-01 2.222775128552129331e+00 6.060111171586047424e-03 7.570557999586248477e-02 3.422374113866234817e-07 2.899965776258862926e-02
3.800000000000000266e+00 1.652145039250706715e-01 2.098643678305251559e+00 2.511914961711850802e-01 2.247831401841223986e+00 5.580567562401709224e-03 7.056125020734027586e-02 3.464916036592157981e-07 2.899965350839635303e-02
3.900000000000000355e+00 1.502509125641639520e-01 2.118940404776329167e+00 2.315576648072651955e-01 2.271054897139301421e+00 5.129055532331355631e-03 6.567962712724090268e-02 3.351019436247675152e-07 2.899966489805638759e-02
4.000000000000000000e+00 1.365190666280969578e-01 2.137714131856462085e+00 2.133706782874756902e-01 2.292540301720435991e+00 4.705651392324968450e-03 6.106115012318150126e-02 3.319667268227272402e-07 2.899966803327319251e-02
4.100000000000000533e+00 1.239386426880634551e-01 2.155047709810971490e+00 1.965383699273049178e-01 2.312382301120909478e+00 4.310065218196330872e-03 5.670358228283794988e-02 3.291146017184413033e-07 2.899967088539829110e-02
4.200000000000000178e+00 1.124308974912658771e-01 2.171024930510591755e+00 1.809720148503656811e-01 2.330674668822064977e+00 3.941708375108829779e-03 5.260246362310743579e-02 3.265299657060536621e-07 2.899967347003429979e-02
4.299999999999999822e+00 1.019193726786064430e-01 2.185729355545091845e+00 1.665866545796969578e-01 2.347509466532087252e+00 3.599757128255220116e-03 4.875151464811876972e-02 3.241883733738312885e-07 2.899967581162663302e-02
4.400000000000000355e+00 9.233043118803839489e-02 2.199243353019623815e+00 1.533012983577028976e-01 2.362976416041674632e+00 3.283205138353249841e-03 4.514301065404927038e-02 3.220663531590689000e-07 2.899967793364684535e-02
4.500000000000000000e+00 8.359367323048115528e-02 2.211647295565053462e+00 1.410390607770011240e-01 2.377162375592131838e+00 2.990913996069161172e-03 4.176811720845442083e-02 3.201443717588934322e-07 2.899967985562824577e-02
4.600000000000000533e+00 7.564220731014061061e-02 2.223018963821066230e+00 1.297272114041814473e-01 2.390150964754698570e+00 2.721652789673393268e-03 3.861717607917683481e-02 3.184046721575380690e-07 2.899968159532784542e-02
4.700000000000000178e+00 6.841284459754926051e-02 2.233433039174440360e+00 1.192971692522399735e-01 2.402022257068113564e+00 2.474136065126852305e-03 3.567998016294395697e-02 3.168310040615026930e-07 2.899968316899594403e-02
4.800000000000000711e+00 6.184616746224017719e-02 2.242960819219173896e+00 1.096844510032934233e-01 2.412852615808741330e+00 2.247049946648666235e-03 3.294596337199868358e-02 3.154088447612484998e-07 2.899968459115524408e-02
4.900000000000000355e+00 5.588654375874034519e-02 2.251669977930214284e+00 1.008285583022915793e-01 2.422714581156550473e+00 2.039077660344540150e-03 3.040440065076024934e-02 3.141250051594180663e-07 2.899968587499484468e-02
5.000000000000000000e+00 5.048210124140291993e-02 2.259624418759569320e+00 9.267287063506385314e-02 2.431676804827733296e+00 1.848919459501286930e-03 2.804456053958518172e-02 3.129671835525221604e-07 2.899968703281645063e-02
5.100000000000000533e+00 4.558464347668778061e-02 2.266884228922823041e+00 8.516451061972878100e-02 2.439804054982777082e+00 1.675306762309601615e-03 2.585582083823886879e-02 3.119246636534628147e-07 2.899968807533635090e-02
5.200000000000000178e+00 4.114952418790147892e-02 2.273505685815575994e+00 7.825417131048754971e-02 2.447157269682970870e+00 1.517013992578851358e-03 2.382777600400289714e-02 3.109874069491347432e-07 2.899968901259305371e-02
5.300000000000000711e+00 3.713549874710873888e-02 2.279541325389718320e+00 7.189594993133698042e-02 2.453793643025178106e+00 1.372867155854280707e-03 2.195030870737654100e-02 3.101462889096017250e-07 2.899968985371109004e-02
5.400000000000000355e+00 3.350456383874150790e-02 2.285040036094735161e+00 6.604717394189335566e-02 2.459766732681074597e+00 1.241749473482435659e-03 2.021365059309646398e-02 3.093931586021644181e-07 2.899969060684139815e-02
5.500000000000000000e+00 3.022178502253263649e-02 2.290047185760048176e+00 6.066822761474249814e-02 2.465126587764508326e+00 1.122605065968210972e-03 1.860842415150400220e-02 3.087202328367028731e-07 2.899969127976716535e-02
5.600000000000000533e+00 2.725511575655158517e-02 2.294604758186639781e+00 5.572236565457208690e-02 2.469919890828696563e+00 1.014442160432085967e-03 1.712568389642771943e-02 3.081217307734894815e-07 2.899969187826922576e-02
5.700000000000000178e+00 2.457521367034598211e-02 2.298751548821709623e+00 5.117556583571475359e-02 2.474190117171372716e+00 9.163314278540608208e-04 1.575690608013882374e-02 3.075887357461501922e-07 2.899969241126425235e-02
5.800000000000000711e+00 2.215525446797509887e-02 2.302523292372161023e+00 4.699631278803031997e-02 2.477977692575122681e+00 8.274084699485970357e-04 1.449404468996074585e-02 3.071188594194563835e-07 2.899969288114058116e-02
5.900000000000000355e+00 1.997075180765525357e-02 2.305952868711756309e+00 4.315545234255030449e-02 2.481320164742629952e+00 7.468710100477810466e-04 1.332950847058596289e-02 3.067103020960452861e-07 2.899969328969790802e-02
6.000000000000000000e+00 1.799939289731232461e-02 2.309070587110661155e+00 3.962614467584255062e-02 2.484252369959409901e+00 6.739696080844544916e-04 1.225605038398748514e-02 3.063437951835683757e-07 2.899969365620482312e-02
6.100000000000000533e+00 1.622086394808262833e-02 2.311904086519509516e+00 3.638345359256927453e-02 2.486806569595207517e+00 6.080228627458286088e-04 1.126702666970739140e-02 3.060290057896634969e-07 2.899969397099421559e-02
6.200000000000000178e+00 1.461670523135305717e-02 2.314478776905661395e+00 3.340446889029143052e-02 2.489012624085764624e+00 5.483980825973287874e-04 1.035611978043372329e-02 3.057577633157031468e-07 2.899969424223669198e-02
6.300000000000000711e+00 1.317012305345815516e-02 2.316817921947150971e+00 3.066801029586560534e-02 2.490898183687335621e+00 4.945144022075357660e-04 9.517440597228600183e-03 3.055263071150909798e-07 2.899969447369289688e-02
6.400000000000000355e+00 1.186586610560780471e-02 2.318942804030737825e+00 2.815453943002481363e-02 2.492488817856139072e+00 4.458390140944520712e-04 8.745490849604617423e-03 3.053313257385255755e-07 2.899969466867427167e-02
6.500000000000000000e+00 1.069016598131220658e-02 2.320872778185832708e+00 2.584611108577696340e-02 2.493808058421163931e+00 4.018867635740578314e-04 8.035169069326776950e-03 3.051698000620236051e-07 2.899969483019994645e-02
6.600000000000000533e+00 9.630511670437692795e-03 2.322625553778987051e+00 2.372615724991823313e-02 2.494877671751192239e+00 3.622133816555010493e-04 7.381721168966665254e-03 3.050389632067449473e-07 2.899969496103680516e-02
6.700000000000000178e+00 8.675569921635937001e-03 2.324217289584127766e+00 2.177941736151279770e-02 2.495717743928977495e+00 3.264132190894927571e-04 6.780727275193311997e-03 3.049362822273163152e-07 2.899969506371778347e-02
6.800000000000000711e+00 7.815096557475932279e-03 2.325662692462000525e+00 1.999185086312450441e-02 2.496346778194572291e+00 2.941174929205668748e-04 6.228093487650371123e-03 3.048594406281644760e-07 2.899969514055938599e-02
6.900000000000000355e+00 7.039826768754272809e-03 2.326975158968297208e+00 1.835053823701461584e-02 2.496781825811572819e+00 2.649906277114146892e-04 5.720023635285236170e-03 3.048063179022332059e-07 2.899969519368211096e-02
7.000000000000000000e+00 6.341388607934378072e-03 2.328166878671500406e+00 1.684359367308988636e-02 2.497038590210443942e+00 2.387277849168448652e-04 5.253004935697132977e-03 3.047749725435742672e-07 2.899969522502746783e-02
7.100000000000000533e+00 5.712214894054000285e-03 2.329248944922230002e+00 1.546008009145319155e-02 2.497131534640216532e+00 2.150521750901123309e-04 4.823788008674108167e-03 3.047636254648064758e-07 2.899969523637454735e-02
7.200000000000000178e+00 5.145467902006981183e-03 2.330231455731871293e+00 1.418994046058350347e-02 2.497073976418216379e+00 1.937126300582189136e-04 4.429363736110525362e-03 3.047706486063118648e-07 2.899969522935140140e-02
7.300000000000000711e+00 4.634979102647620447e-03 2.331123573147330763e+00 1.302391969835863840e-02 2.496878164143886636e+00 1.744817349647010362e-04 4.066966015103662228e-03 3.047945442693689552e-07 2.899969520545573817e-02
7.400000000000000355e+00 4.175185799192869529e-03 2.331933640402586772e+00 1.195353515383700341e-02 2.496555361004976437e+00 1.571535655549997955e-04 3.734020232712033458e-03 3.048339532837987629e-07 2.899969516604672393e-02
7.500000000000000000e+00 3.761067283770566389e-03 2.332669201731718545e+00 1.097095026392085233e-02 2.496115927090416964e+00 1.415419240884432093e-04 3.428189060469956188e-03 3.048876071746459918e-07 2.899969511239283010e-02
7.600000000000000533e+00 3.388094874024431304e-03 2.333337200053922977e+00 1.006905120389496415e-02 2.495569390461485959e+00 1.274780550250270033e-04 3.147227017076926082e-03 3.049544035182121349e-07 2.899969504559648734e-02
7.700000000000000178e+00 3.052186080292161076e-03 2.333943768450406964e+00 9.241134456764625929e-03 2.494924505226339129e+00 1.148099698873875844e-04 2.889235499463492680e-03 3.050332052400832353e-07 2.899969496679475831e-02
7.800000000000000711e+00 2.749665035874242040e-03 2.334494653133474706e+00 8.481229075105116422e-03 2.494189312677803194e+00 1.034000492067499953e-04 2.652281781494264957e-03 3.051231148390961842e-07 2.899969487688516118e-02
7.900000000000000355e+00 2.477213412098925108e-03 2.334994975834059350e+00 7.783741642849050305e-03 2.493371209633941987e+00 9.312403872813336926e-05 2.434686715162605927e-03 3.052232265386743934e-07 2.899969477677346794e-02
8.000000000000000000e+00 2.231836376377945800e-03 2.335449415173249665e+00 7.143551112786768360e-03 2.492477000930239939e+00 8.386958250818316116e-05 2.234878867912510995e-03 3.053327267784108746e-07 2.899969466727322920e-02
8.099999999999999645e+00 2.010829229821560222e-03 2.335862225954862925e+00 6.555943999392368181e-03 2.491512950156947070e+00 7.553504367398211573e-05 2.051409771688925132e-03 3.054508677889114991e-07 2.899969454913221834e-02
8.200000000000001066e+00 1.811781603603564205e-03 2.336237230972083800e+00 6.016627569255947154e-03 2.490484762471648406e+00 6.802972301704912639e-05 1.882957701342432904e-03 3.055769695358467312e-07 2.899969442303047124e-02
8.300000000000000711e+00 1.632513750181962490e-03 2.336577911446809708e+00 5.521647919800099120e-03 2.489397693251109267e+00 6.127151625334199955e-05 1.728303286801161857e-03 3.057104062469826772e-07 2.899969428959375817e-02
8.400000000000000355e+00 1.471052636728327218e-03 2.336887440361484991e+00 5.067361044225832459e-03 2.488256586451591534e+00 5.518602832081897336e-05 1.586320973511867911e-03 3.058506015696829792e-07 2.899969414939843407e-02
8.500000000000000000e+00 1.325623350992354271e-03 2.337168693804520636e+00 4.650423434032100942e-03 2.487065886757621413e+00 4.970627369023989295e-05 1.455976570841617133e-03 3.059970271501462537e-07 2.899969400297285407e-02
8.599999999999999645e+00 1.194630261115797081e-03 2.337424277261294758e+00 4.267768802306792092e-03 2.485829670309504635e+00 4.477199186576758097e-05 1.336320485767247823e-03 3.061491985900043737e-07 2.899969385080141196e-02
8.700000000000001066e+00 1.076637200413804339e-03 2.337656553694082096e+00 3.916582826946259782e-03 2.484551678224823146e+00 4.032891090955562725e-05 1.226480194636576232e-03 3.063066717953458211e-07 2.899969369332820388e-02
8.800000000000000711e+00 9.703499113454399933e-04 2.337867668606063098e+00 3.594280254549016024e-03 2.483235347002515248e+00 3.632810095685312906e-05 1.125653381674977110e-03 3.064690383577600040e-07 2.899969353096163924e-02
8.900000000000000355e+00 8.746043029029427086e-04 2.338059566921400823e+00 3.298489322475401352e-03 2.481883829238284545e+00 3.272552936846315690e-05 1.033103246367631867e-03 3.066359247896586768e-07 2.899969336407520748e-02
9.000000000000000000e+00 7.883527569208159322e-04 2.338234012557627750e+00 3.027033234686499989e-03 2.480500018027453901e+00 2.948155962823360027e-05 9.481531258632181500e-04 3.068069870942937275e-07 2.899969319301290080e-02
9.099999999999999645e+00 7.106511603277644888e-04 2.338392607465785034e+00 2.777912624386308284e-03 2.479086570574716930e+00 2.656046341849154860e-05 8.701809105082604964e-04 3.069819101478707834e-07 2.899969301808984559e-02
9.200000000000001066e+00 6.406451482196792767e-04 2.338536811508193480e+00 2.549286559026091043e-03 2.477645933309973181e+00 2.392990743949677528e-05 7.986134361851404077e-04 3.071604036013632551e-07 2.899969283959639293e-02
9.300000000000000711e+00 5.775685152123479198e-04 2.338667945180215479e+00 2.339468957541794916e-03 2.476180346604202942e+00 2.156088574521482785e-05 7.329254188637272793e-04 3.073422014301805993e-07 2.899969265779856961e-02
9.400000000000000355e+00 5.207327208807878850e-04 2.338787205011910508e+00 2.146913795604473655e-03 2.474691864471318059e+00 1.942733839843081373e-05 6.726349288461344177e-04 3.075270597126924370e-07 2.899969247294028468e-02
9.500000000000000000e+00 4.695182696555672301e-04 2.338895676357098719e+00 1.970202481916693508e-03 2.473182371360819420e+00 1.750581374906807770e-05 6.172995595322586064e-04 3.077147547260594707e-07 2.899969228524527237e-02
9.600000000000001421e+00 4.233678579266468393e-04 2.338994343739392079e+00 1.808033459988002455e-03 2.471653596049158796e+00 1.577521986231278429e-05 5.665131828546447713e-04 3.079050810290396306e-07 2.899969209491896904e-02
9.700000000000001066e+00 3.817783732661073569e-04 2.339084102684914956e+00 1.659210496610836159e-03 2.470107127183203133e+00 1.421651750115896270e-05 5.199024243536186883e-04 3.080978498634924835e-07 2.899969190215013343e-02
9.800000000000000711e+00 3.442986568357394878e-04 2.339165763635184359e+00 1.522637826062022467e-03 2.468544419811323110e+00 1.281263615403721568e-05 4.771250718620668714e-04 3.082928881957442953e-07 2.899969170711180072e-02
9.900000000000000355e+00 3.105181170693653483e-04 2.339240068531571293e+00 1.397304326328089588e-03 2.466966816405309348e+00 1.154804542115383276e-05 4.378653059744138385e-04 3.084900363427461678e-07 2.899969150996365569e-02
1.000000000000000000e+01 2.800715731464238850e-04 2.339307684626148021e+00 1.282287596412466299e-03 2.465375541437387241e+00 1.040893506392408099e-05 4.018348656779375389e-04 3.086891485997945912e-07 2.899969131085139776e-02
1.010000000000000142e+01 2.526257493734723205e-04 2.339369224156572891e+00 1.176735393049027720e-03 2.463771726112767624e+00 9.382707039866301874e-06 3.687673870498110263e-04 3.088900902718255956e-07 2.899969110990972473e-02
1.020000000000000107e+01 2.278847183517414287e-04 2.339425237128020196e+00 1.079870878964045997e-03 2.462156401346481616e+00 8.458177944947741994e-06 3.384199757192776856e-04 3.090927385624334798e-07 2.899969090726143423e-02
1.030000000000000071e+01 2.055795725259534359e-04 2.339476226564856098e+00 9.909778607502504628e-04 2.460530517448733523e+00 7.625188816918089214e-06 3.105686738377275852e-04 3.092969802339735820e-07 2.899969070301976204e-02
1.040000000000000036e+01 1.854699864569228293e-04 2.339522646705176179e+00 9.094014884126462670e-04 2.458894943182165171e+00 6.874660307895085676e-06 2.850086480959457312e-04 3.095027117686234243e-07 2.899969049728822953e-02
1.050000000000000000e+01 1.673387661023115289e-04 2.339564911293128713e+00 8.345397039207075578e-04 2.457250477154903301e+00 6.198394165095443387e-06 2.615515466409762489e-04 3.097098379078814413e-07 2.899969029016209038e-02
1.060000000000000142e+01 1.509902956992309052e-04 2.339603396211311637e+00 7.658400082409759892e-04 2.455597852132810122e+00 5.589012611067335187e-06 2.400244804157580965e-04 3.099182711602112923e-07 2.899969008172883708e-02
1.070000000000000107e+01 1.362493048886011173e-04 2.339638441622378551e+00 7.027966517521059501e-04 2.453937738757797860e+00 5.039903720112947357e-06 2.202691690507418715e-04 3.101279315241154506e-07 2.899968987206847509e-02
1.080000000000000071e+01 1.229560792186383967e-04 2.339670359363902552e+00 6.449428394505357957e-04 2.452270755947989489e+00 4.545047614548400290e-06 2.021395093025795721e-04 3.103387451076025776e-07 2.899968966125489322e-02
1.090000000000000036e+01 1.109680410829994956e-04 2.339699430898425359e+00 5.918520744894128181e-04 2.450597469085165958e+00 4.099073137135187016e-06 1.855019873927332480e-04 3.105506443391834299e-07 2.899968944935565895e-02
1.100000000000000000e+01 1.001560121711512206e-04 2.339725913163866799e+00 5.431318036266212772e-04 2.448918398482180514e+00 3.697116038285186764e-06 1.702337079623433120e-04 3.107635669999613345e-07 2.899968923643300028e-02
1.110000000000000142e+01 9.040347537997608766e-05 2.339750039917608326e+00 4.984216016566508011e-04 2.447234021804519433e+00 3.334789556336740115e-06 1.562218174944972880e-04 3.109774560861485768e-07 2.899968902254391329e-02
1.120000000000000107e+01 8.160643514248183889e-05 2.339772022229019921e+00 4.573920780557112959e-04 2.445544775516514058e+00 3.008178108524102113e-06 1.433631577689980911e-04 3.111922596443305098e-07 2.899968880774035640e-02
1.130000000000000071e+01 7.367002594732645880e-05 2.339792053757424828e+00 4.197391408383696404e-04 2.443851062503968219e+00 2.713714917630994826e-06 1.315625017502536213e-04 3.114079294586301836e-07 2.899968859207054106e-02
1.140000000000000036e+01 6.651018860145998233e-05 2.339810308409957074e+00 3.851859542788964828e-04 2.442153249450553787e+00 2.448248481362774594e-06 1.207331530006975040e-04 3.116244211970638334e-07 2.899968837557880333e-02
1.150000000000000000e+01 6.005003148871758097e-05 2.339826946162035348e+00 3.534764877096890153e-04 2.440451675470748594e+00 2.208890649909645623e-06 1.107949158670460586e-04 3.118416943882413324e-07 2.899968815830561431e-02
1.160000000000000142e+01 5.422133781556619161e-05 2.339842110833793232e+00 3.243777333339560478e-04 2.438746649175699943e+00 1.993069025749180527e-06 1.016747594069244184e-04 3.120597133969222010e-07 2.899968794028660521e-02
1.170000000000000107e+01 4.896163642442276576e-05 2.339855934822137051e+00 2.976739833136824126e-04 2.437038456199004610e+00 1.798438674365386412e-06 9.330510280594729664e-05 3.122784443254078847e-07 2.899968772155567601e-02
1.180000000000000071e+01 4.421557582585170486e-05 2.339868536903033647e+00 2.731690397082878999e-04 2.435327356163088819e+00 1.622951510353879178e-06 8.562456967238213487e-05 3.124978532496535574e-07 2.899968750214675442e-02
1.190000000000000036e+01 3.993220082502721793e-05 2.339880026906705712e+00 2.506809206458009468e-04 2.433613589924862097e+00 1.464708783405607574e-06 7.857618372804579929e-05 3.127179102879183035e-07 2.899968728208971586e-02
1.200000000000000000e+01 3.606694665093652350e-05 2.339890502795246352e+00 2.300451932169366017e-04 2.431897375314573839e+00 1.321997536546730295e-06 7.210826060835627375e-05 3.129385948953871765e-07 2.899968706140510638e-02
1.210000000000000142e+01 3.257797344085936305e-05 2.339900056254240024e+00 2.111078787747372877e-04 2.430178916156605862e+00 1.193243852529682849e-06 6.617252850870522702e-05 3.131598839704834255e-07 2.899968684011603251e-02
1.220000000000000107e+01 2.942877117243333551e-05 2.339908768666893124e+00 1.937298393267700744e-04 2.428458396462146229e+00 1.077100631207823229e-06 6.072546134538545651e-05 3.133817529515791207e-07 2.899968661824705099e-02
1.230000000000000071e+01 2.658603781733545759e-05 2.339916714720250646e+00 1.777826049931797124e-04 2.426735986086101526e+00 9.723457970717881551e-07 5.572689617720537672e-05 3.136041781961118086e-07 2.899968639582180610e-02
1.240000000000000036e+01 2.401924912819388569e-05 2.339923963280825081e+00 1.631473750682447882e-04 2.425011842171456156e+00 8.778437024517580476e-07 5.113962638637079770e-05 3.138271403614872450e-07 2.899968617285964348e-02
1.250000000000000000e+01 2.170208006421566033e-05 2.339930575220533271e+00 1.497175371943487406e-04 2.423286105877464625e+00 7.925873549609106133e-07 4.693011208931373502e-05 3.140506279054602024e-07 2.899968594937209904e-02
1.260000000000000142e+01 1.960952442075506306e-05 2.339936607977807004e+00 1.373925658658816740e-04 2.421558910161875300e+00 7.156483168431321605e-07 4.306684949677562117e-05 3.142746255345755853e-07 2.899968572537446956e-02
1.270000000000000107e+01 1.772010917555886885e-05 2.339942111955475301e+00 1.260825053637157627e-04 2.419830373910226484e+00 6.462301699248555961e-07 3.952170521980530570e-05 3.144991165673169791e-07 2.899968550088343616e-02
1.280000000000000071e+01 1.601381375906309499e-05 2.339947134273245410e+00 1.157033242204065987e-04 2.418100608253139328e+00 5.835805670875894873e-07 3.626833246816578990e-05 3.147240882844989460e-07 2.899968527591172129e-02
